"county","estimated_population","dt_admin","total_partial_vaccinated","cumulative_fully_vaccinated","cumulative_at_least_one_dose","cumulative_unvaccinated","suppress_data","cumulative_up_to_date_vax","race_eth","age_category","sex","quarter"
"SutterCounty",8969,2022-06-30,232,1822,2054,6915,FALSE,1,"NA","0-17",NA,2022.2
"SutterCounty",8969,2022-09-30,239,1927,2166,6803,FALSE,1,"NA","0-17",NA,2022.3
"SutterCounty",8969,2022-12-31,256,1981,2237,6732,FALSE,77,"NA","0-17",NA,2022.4
"SutterCounty",8969,2023-03-31,248,2020,2268,6701,FALSE,103,"NA","0-17",NA,2023.1
"SutterCounty",8969,2023-06-30,260,2025,2285,6684,FALSE,128,"NA","0-17",NA,2023.2
"SutterCounty",8969,2023-08-26,267,2025,2292,6677,FALSE,138,"NA","0-17",NA,2023.3
"SutterCounty",15705,2022-03-31,890,13538,14428,1277,FALSE,2,"NA","65+",NA,2022.1
"SutterCounty",15705,2022-06-30,903,13617,14520,1185,FALSE,2,"NA","65+",NA,2022.2
"SutterCounty",15705,2022-09-30,934,13654,14588,1117,FALSE,901,"NA","65+",NA,2022.3
"SutterCounty",15705,2022-12-31,1043,13662,14705,1000,FALSE,3914,"NA","65+",NA,2022.4
"SutterCounty",15705,2023-03-31,1081,13663,14744,961,FALSE,4340,"NA","65+",NA,2023.1
"SutterCounty",15705,2023-06-30,1093,13664,14757,948,FALSE,4611,"NA","65+",NA,2023.2
"SutterCounty",15705,2023-08-26,1097,13664,14761,944,FALSE,4706,"NA","65+",NA,2023.3
"SutterCounty",17567,2022-03-31,961,13231,14192,3375,FALSE,0,"NA","50-64",NA,2022.1
"SutterCounty",17567,2022-06-30,965,13312,14277,3290,FALSE,0,"NA","50-64",NA,2022.2
"SutterCounty",17567,2022-09-30,992,13343,14335,3232,FALSE,393,"NA","50-64",NA,2022.3
"SutterCounty",17567,2022-12-31,1049,13356,14405,3162,FALSE,1990,"NA","50-64",NA,2022.4
"SutterCounty",17567,2023-03-31,1066,13365,14431,3136,FALSE,2267,"NA","50-64",NA,2023.1
"SutterCounty",17567,2023-06-30,1070,13366,14436,3131,FALSE,2331,"NA","50-64",NA,2023.2
"SutterCounty",17567,2023-08-26,1073,13366,14439,3128,FALSE,2355,"NA","50-64",NA,2023.3
"SutterCounty",41923,2022-03-31,2246,25287,27535,14388,FALSE,1,"NA","18-49",NA,2022.1
"SutterCounty",41923,2022-06-30,2260,25587,27849,14074,FALSE,1,"NA","18-49",NA,2022.2
"SutterCounty",41923,2022-09-30,2303,25777,28082,13841,FALSE,391,"NA","18-49",NA,2022.3
"SutterCounty",41923,2022-12-31,2375,25857,28234,13689,FALSE,1742,"NA","18-49",NA,2022.4
"SutterCounty",41923,2023-03-31,2392,25910,28304,13619,FALSE,2089,"NA","18-49",NA,2023.1
"SutterCounty",41923,2023-06-30,2421,25915,28338,13585,FALSE,2202,"NA","18-49",NA,2023.2
"SutterCounty",41923,2023-08-26,2437,25915,28354,13569,FALSE,2262,"NA","18-49",NA,2023.3
"TehamaCounty",3833,2022-03-31,0,0,0,3833,FALSE,0,"NA","0-17",NA,2022.1
"TehamaCounty",3833,2022-06-30,6,0,6,3827,FALSE,0,"NA","0-17",NA,2022.2
"TehamaCounty",3833,2022-09-30,27,9,36,3797,FALSE,0,"NA","0-17",NA,2022.3
"TehamaCounty",3833,2022-12-31,38,30,68,3765,FALSE,1,"NA","0-17",NA,2022.4
"TehamaCounty",3833,2023-03-31,26,49,75,3758,FALSE,8,"NA","0-17",NA,2023.1
"TehamaCounty",3833,2023-06-30,30,51,81,3752,FALSE,19,"NA","0-17",NA,2023.2
"TehamaCounty",3833,2023-08-26,30,52,82,3751,FALSE,19,"NA","0-17",NA,2023.3
"TehamaCounty",5299,2022-03-31,160,1559,1720,3579,FALSE,0,"NA","0-17",NA,2022.1
"TehamaCounty",5299,2022-06-30,154,1592,1747,3552,FALSE,0,"NA","0-17",NA,2022.2
"TehamaCounty",5299,2022-09-30,143,1622,1766,3533,FALSE,3,"NA","0-17",NA,2022.3
"TehamaCounty",5299,2022-12-31,145,1630,1776,3523,FALSE,64,"NA","0-17",NA,2022.4
"TehamaCounty",5299,2023-03-31,151,1633,1785,3514,FALSE,83,"NA","0-17",NA,2023.1
"TehamaCounty",5299,2023-06-30,152,1633,1786,3513,FALSE,99,"NA","0-17",NA,2023.2
"TehamaCounty",5299,2023-08-26,153,1633,1787,3512,FALSE,105,"NA","0-17",NA,2023.3
"TehamaCounty",5533,2022-03-31,129,518,647,4886,FALSE,0,"NA","0-17",NA,2022.1
"TehamaCounty",5533,2022-06-30,121,562,683,4850,FALSE,0,"NA","0-17",NA,2022.2
"TehamaCounty",5533,2022-09-30,126,586,712,4821,FALSE,0,"NA","0-17",NA,2022.3
"TehamaCounty",5533,2022-12-31,138,594,732,4801,FALSE,23,"NA","0-17",NA,2022.4
"TehamaCounty",5533,2023-03-31,142,603,745,4788,FALSE,38,"NA","0-17",NA,2023.1
"TehamaCounty",5533,2023-06-30,147,603,750,4783,FALSE,50,"NA","0-17",NA,2023.2
"TehamaCounty",5533,2023-08-26,147,603,750,4783,FALSE,54,"NA","0-17",NA,2023.3
"TehamaCounty",11886,2022-03-31,537,7036,7573,4313,FALSE,0,"NA","50-64",NA,2022.1
"TehamaCounty",11886,2022-06-30,538,7094,7632,4254,FALSE,1,"NA","50-64",NA,2022.2
"TehamaCounty",11886,2022-09-30,549,7136,7685,4201,FALSE,256,"NA","50-64",NA,2022.3
"TehamaCounty",11886,2022-12-31,600,7143,7743,4143,FALSE,1217,"NA","50-64",NA,2022.4
"TehamaCounty",11886,2023-03-31,615,7150,7765,4121,FALSE,1403,"NA","50-64",NA,2023.1
"TehamaCounty",11886,2023-06-30,618,7154,7772,4114,FALSE,1462,"NA","50-64",NA,2023.2
"TehamaCounty",11886,2023-08-26,618,7155,7773,4113,FALSE,1495,"NA","50-64",NA,2023.3
"TehamaCounty",12714,2022-03-31,605,9109,9714,3000,FALSE,0,"NA","65+",NA,2022.1
"TehamaCounty",12714,2022-06-30,612,9187,9799,2915,FALSE,4,"NA","65+",NA,2022.2
"TehamaCounty",12714,2022-09-30,657,9227,9884,2830,FALSE,690,"NA","65+",NA,2022.3
"TehamaCounty",12714,2022-12-31,796,9230,10026,2688,FALSE,3008,"NA","65+",NA,2022.4
"TehamaCounty",12714,2023-03-31,821,9234,10055,2659,FALSE,3334,"NA","65+",NA,2023.1
"TehamaCounty",12714,2023-06-30,827,9236,10063,2651,FALSE,3570,"NA","65+",NA,2023.2
"TehamaCounty",12714,2023-08-26,834,9236,10070,2644,FALSE,3660,"NA","65+",NA,2023.3
"TehamaCounty",24685,2022-03-31,1169,9776,10945,13740,FALSE,0,"NA","18-49",NA,2022.1
"TehamaCounty",24685,2022-06-30,1157,9907,11064,13621,FALSE,0,"NA","18-49",NA,2022.2
"TehamaCounty",24685,2022-09-30,1202,9994,11196,13489,FALSE,148,"NA","18-49",NA,2022.3
"TehamaCounty",24685,2022-12-31,1237,10029,11266,13419,FALSE,722,"NA","18-49",NA,2022.4
"TehamaCounty",24685,2023-03-31,1254,10048,11302,13383,FALSE,853,"NA","18-49",NA,2023.1
"TehamaCounty",24685,2023-06-30,1269,10051,11320,13365,FALSE,934,"NA","18-49",NA,2023.2
"TehamaCounty",24685,2023-08-26,1281,10051,11332,13353,FALSE,975,"NA","18-49",NA,2023.3
"TrinityCounty",634,2022-03-31,NA,NA,NA,NA,TRUE,0,"NA","0-17",NA,2022.1
"TrinityCounty",634,2022-06-30,NA,NA,NA,NA,TRUE,0,"NA","0-17",NA,2022.2
"TrinityCounty",634,2022-09-30,NA,NA,NA,NA,TRUE,0,"NA","0-17",NA,2022.3
"TrinityCounty",634,2022-12-31,NA,NA,NA,NA,TRUE,0,"NA","0-17",NA,2022.4
"TrinityCounty",634,2023-03-31,NA,NA,NA,NA,TRUE,2,"NA","0-17",NA,2023.1
"TrinityCounty",634,2023-06-30,NA,NA,NA,NA,TRUE,4,"NA","0-17",NA,2023.2
"TrinityCounty",634,2023-08-26,NA,NA,NA,NA,TRUE,4,"NA","0-17",NA,2023.3
"TrinityCounty",791,2022-03-31,55,210,265,526,FALSE,0,"NA","0-17",NA,2022.1
"TrinityCounty",791,2022-06-30,56,214,270,521,FALSE,0,"NA","0-17",NA,2022.2
"TrinityCounty",791,2022-09-30,59,216,275,516,FALSE,1,"NA","0-17",NA,2022.3
"TrinityCounty",791,2022-12-31,62,217,279,512,FALSE,22,"NA","0-17",NA,2022.4
"TrinityCounty",791,2023-03-31,63,218,281,510,FALSE,24,"NA","0-17",NA,2023.1
"TrinityCounty",791,2023-06-30,63,218,281,510,FALSE,27,"NA","0-17",NA,2023.2
"TrinityCounty",791,2023-08-26,63,218,281,510,FALSE,28,"NA","0-17",NA,2023.3
"TrinityCounty",853,2022-03-31,20,107,127,726,FALSE,0,"NA","0-17",NA,2022.1
"TrinityCounty",853,2022-06-30,23,110,133,720,FALSE,0,"NA","0-17",NA,2022.2
"TrinityCounty",853,2022-09-30,26,112,138,715,FALSE,0,"NA","0-17",NA,2022.3
"TrinityCounty",853,2022-12-31,26,114,140,713,FALSE,9,"NA","0-17",NA,2022.4
"TrinityCounty",853,2023-03-31,26,114,140,713,FALSE,10,"NA","0-17",NA,2023.1
"TrinityCounty",853,2023-06-30,26,114,140,713,FALSE,12,"NA","0-17",NA,2023.2
"TrinityCounty",853,2023-08-26,26,114,140,713,FALSE,12,"NA","0-17",NA,2023.3
"TrinityCounty",2628,2022-03-31,174,1496,1670,958,FALSE,0,"NA","50-64",NA,2022.1
"TrinityCounty",2628,2022-06-30,179,1503,1682,946,FALSE,0,"NA","50-64",NA,2022.2
"TrinityCounty",2628,2022-09-30,182,1509,1691,937,FALSE,74,"NA","50-64",NA,2022.3
"TrinityCounty",2628,2022-12-31,192,1510,1702,926,FALSE,303,"NA","50-64",NA,2022.4
"TrinityCounty",2628,2023-03-31,195,1510,1705,923,FALSE,344,"NA","50-64",NA,2023.1
"TrinityCounty",2628,2023-06-30,195,1510,1705,923,FALSE,351,"NA","50-64",NA,2023.2
"TrinityCounty",2628,2023-08-26,196,1510,1706,922,FALSE,360,"NA","50-64",NA,2023.3
"TrinityCounty",4065,2022-03-31,260,1764,2024,2041,FALSE,0,"NA","18-49",NA,2022.1
"TrinityCounty",4065,2022-06-30,264,1783,2047,2018,FALSE,0,"NA","18-49",NA,2022.2
"TrinityCounty",4065,2022-09-30,267,1795,2062,2003,FALSE,48,"NA","18-49",NA,2022.3
"TrinityCounty",4065,2022-12-31,279,1798,2077,1988,FALSE,195,"NA","18-49",NA,2022.4
"TrinityCounty",4065,2023-03-31,285,1799,2084,1981,FALSE,222,"NA","18-49",NA,2023.1
"TrinityCounty",4065,2023-06-30,288,1799,2087,1978,FALSE,233,"NA","18-49",NA,2023.2
"TrinityCounty",4065,2023-08-26,289,1800,2089,1976,FALSE,237,"NA","18-49",NA,2023.3
"TrinityCounty",4209,2022-03-31,229,2355,2584,1625,FALSE,0,"NA","65+",NA,2022.1
"TrinityCounty",4209,2022-06-30,225,2384,2609,1600,FALSE,0,"NA","65+",NA,2022.2
"TrinityCounty",4209,2022-09-30,237,2392,2629,1580,FALSE,302,"NA","65+",NA,2022.3
"TrinityCounty",4209,2022-12-31,273,2392,2665,1544,FALSE,964,"NA","65+",NA,2022.4
"TrinityCounty",4209,2023-03-31,278,2392,2670,1539,FALSE,1051,"NA","65+",NA,2023.1
"TrinityCounty",4209,2023-06-30,281,2392,2673,1536,FALSE,1114,"NA","65+",NA,2023.2
"TrinityCounty",4209,2023-08-26,282,2392,2674,1535,FALSE,1135,"NA","65+",NA,2023.3
"TulareCounty",34922,2022-03-31,7,2,10,34912,FALSE,0,"NA","0-17",NA,2022.1
"TulareCounty",34922,2022-06-30,56,2,59,34863,FALSE,0,"NA","0-17",NA,2022.2
"TulareCounty",34922,2022-09-30,308,139,448,34474,FALSE,0,"NA","0-17",NA,2022.3
"TulareCounty",34922,2022-12-31,367,253,621,34301,FALSE,12,"NA","0-17",NA,2022.4
"TulareCounty",34922,2023-03-31,386,295,682,34240,FALSE,34,"NA","0-17",NA,2023.1
"TulareCounty",34922,2023-06-30,382,310,693,34229,FALSE,51,"NA","0-17",NA,2023.2
"TulareCounty",34922,2023-08-26,382,311,694,34228,FALSE,55,"NA","0-17",NA,2023.3
"TulareCounty",50139,2022-03-31,2632,22810,25445,24694,FALSE,6,"NA","0-17",NA,2022.1
"TulareCounty",50139,2022-06-30,2516,23382,25901,24238,FALSE,7,"NA","0-17",NA,2022.2
"TulareCounty",50139,2022-09-30,2552,23678,26233,23906,FALSE,146,"NA","0-17",NA,2022.3
"TulareCounty",50139,2022-12-31,2561,23788,26352,23787,FALSE,978,"NA","0-17",NA,2022.4
"TulareCounty",50139,2023-03-31,2574,23829,26406,23733,FALSE,1199,"NA","0-17",NA,2023.1
"TulareCounty",50139,2023-06-30,2600,23834,26437,23702,FALSE,1278,"NA","0-17",NA,2023.2
"TulareCounty",50139,2023-08-26,2620,23834,26457,23682,FALSE,1318,"NA","0-17",NA,2023.3
"TulareCounty",55176,2022-03-31,2000,9031,11032,44144,FALSE,0,"NA","0-17",NA,2022.1
"TulareCounty",55176,2022-06-30,1842,9821,11664,43512,FALSE,0,"NA","0-17",NA,2022.2
"TulareCounty",55176,2022-09-30,1907,10419,12327,42849,FALSE,2,"NA","0-17",NA,2022.3
"TulareCounty",55176,2022-12-31,1964,10585,12550,42626,FALSE,384,"NA","0-17",NA,2022.4
"TulareCounty",55176,2023-03-31,1979,10642,12622,42554,FALSE,514,"NA","0-17",NA,2023.1
"TulareCounty",55176,2023-06-30,1989,10648,12638,42538,FALSE,559,"NA","0-17",NA,2023.2
"TulareCounty",55176,2023-08-26,2000,10649,12650,42526,FALSE,583,"NA","0-17",NA,2023.3
"TulareCounty",60135,2022-03-31,4385,46948,51333,8802,FALSE,1,"NA","65+",NA,2022.1
"TulareCounty",60135,2022-06-30,4260,47462,51722,8413,FALSE,1,"NA","65+",NA,2022.2
"TulareCounty",60135,2022-09-30,4343,47677,52020,8115,FALSE,2833,"NA","65+",NA,2022.3
"TulareCounty",60135,2022-12-31,4723,47706,52429,7706,FALSE,12322,"NA","65+",NA,2022.4
"TulareCounty",60135,2023-03-31,4821,47730,52551,7584,FALSE,14141,"NA","65+",NA,2023.1
"TulareCounty",60135,2023-06-30,4862,47732,52594,7541,FALSE,15442,"NA","65+",NA,2023.2
"TulareCounty",60135,2023-08-26,4883,47732,52615,7520,FALSE,15932,"NA","65+",NA,2023.3
"TulareCounty",73318,2022-03-31,5238,53923,59161,14157,FALSE,0,"NA","50-64",NA,2022.1
"TulareCounty",73318,2022-06-30,5180,54379,59559,13759,FALSE,0,"NA","50-64",NA,2022.2
"TulareCounty",73318,2022-09-30,5245,54604,59849,13469,FALSE,1437,"NA","50-64",NA,2022.3
"TulareCounty",73318,2022-12-31,5504,54671,60175,13143,FALSE,7824,"NA","50-64",NA,2022.4
"TulareCounty",73318,2023-03-31,5586,54713,60299,13019,FALSE,9193,"NA","50-64",NA,2023.1
"TulareCounty",73318,2023-06-30,5638,54718,60356,12962,FALSE,9563,"NA","50-64",NA,2023.2
"TulareCounty",73318,2023-08-26,5668,54719,60387,12931,FALSE,9744,"NA","50-64",NA,2023.3
"TulareCounty",207959,2022-03-31,14509,119789,134301,73658,FALSE,2,"NA","18-49",NA,2022.1
"TulareCounty",207959,2022-06-30,14587,121582,136172,71787,FALSE,4,"NA","18-49",NA,2022.2
"TulareCounty",207959,2022-09-30,14817,122706,137526,70433,FALSE,1529,"NA","18-49",NA,2022.3
"TulareCounty",207959,2022-12-31,15231,123161,138395,69564,FALSE,7771,"NA","18-49",NA,2022.4
"TulareCounty",207959,2023-03-31,15426,123499,138928,69031,FALSE,9534,"NA","18-49",NA,2023.1
"TulareCounty",207959,2023-06-30,15633,123555,139191,68768,FALSE,10353,"NA","18-49",NA,2023.2
"TulareCounty",207959,2023-08-26,15787,123557,139347,68612,FALSE,10833,"NA","18-49",NA,2023.3
"TuolumneCounty",2305,2022-03-31,NA,NA,NA,NA,TRUE,0,"NA","0-17",NA,2022.1
"TuolumneCounty",2305,2022-06-30,NA,NA,NA,NA,TRUE,0,"NA","0-17",NA,2022.2
"TuolumneCounty",2305,2022-09-30,NA,NA,NA,NA,TRUE,0,"NA","0-17",NA,2022.3
"TuolumneCounty",2305,2022-12-31,NA,NA,NA,NA,TRUE,0,"NA","0-17",NA,2022.4
"TuolumneCounty",2305,2023-03-31,NA,NA,NA,NA,TRUE,1,"NA","0-17",NA,2023.1
"TuolumneCounty",2305,2023-06-30,NA,NA,NA,NA,TRUE,1,"NA","0-17",NA,2023.2
"TuolumneCounty",2305,2023-08-26,NA,NA,NA,NA,TRUE,1,"NA","0-17",NA,2023.3
"TuolumneCounty",2952,2022-03-31,115,1071,1186,1766,FALSE,1,"NA","0-17",NA,2022.1
"TuolumneCounty",2952,2022-06-30,111,1088,1199,1753,FALSE,1,"NA","0-17",NA,2022.2
"TuolumneCounty",2952,2022-09-30,110,1096,1206,1746,FALSE,18,"NA","0-17",NA,2022.3
"TuolumneCounty",2952,2022-12-31,113,1098,1211,1741,FALSE,89,"NA","0-17",NA,2022.4
"TuolumneCounty",2952,2023-03-31,118,1099,1217,1735,FALSE,110,"NA","0-17",NA,2023.1
"TuolumneCounty",2952,2023-06-30,119,1099,1218,1734,FALSE,114,"NA","0-17",NA,2023.2
"TuolumneCounty",2952,2023-08-26,120,1099,1219,1733,FALSE,116,"NA","0-17",NA,2023.3
"TuolumneCounty",3087,2022-03-31,114,428,542,2545,FALSE,0,"NA","0-17",NA,2022.1
"TuolumneCounty",3087,2022-06-30,104,465,569,2518,FALSE,0,"NA","0-17",NA,2022.2
"TuolumneCounty",3087,2022-09-30,96,491,587,2500,FALSE,0,"NA","0-17",NA,2022.3
"TuolumneCounty",3087,2022-12-31,99,494,593,2494,FALSE,25,"NA","0-17",NA,2022.4
"TuolumneCounty",3087,2023-03-31,100,494,594,2493,FALSE,29,"NA","0-17",NA,2023.1
"TuolumneCounty",3087,2023-06-30,101,494,595,2492,FALSE,30,"NA","0-17",NA,2023.2
"TuolumneCounty",3087,2023-08-26,101,494,595,2492,FALSE,30,"NA","0-17",NA,2023.3
"TuolumneCounty",10157,2022-03-31,491,6775,7266,2891,FALSE,3,"NA","50-64",NA,2022.1
"TuolumneCounty",10157,2022-06-30,480,6828,7308,2849,FALSE,3,"NA","50-64",NA,2022.2
"TuolumneCounty",10157,2022-09-30,479,6857,7336,2821,FALSE,261,"NA","50-64",NA,2022.3
"TuolumneCounty",10157,2022-12-31,502,6863,7365,2792,FALSE,1484,"NA","50-64",NA,2022.4
"TuolumneCounty",10157,2023-03-31,507,6868,7375,2782,FALSE,1653,"NA","50-64",NA,2023.1
"TuolumneCounty",10157,2023-06-30,511,6868,7379,2778,FALSE,1701,"NA","50-64",NA,2023.2
"TuolumneCounty",10157,2023-08-26,511,6868,7379,2778,FALSE,1723,"NA","50-64",NA,2023.3
"TuolumneCounty",15082,2022-03-31,673,11893,12566,2516,FALSE,3,"NA","65+",NA,2022.1
"TuolumneCounty",15082,2022-06-30,622,12012,12634,2448,FALSE,3,"NA","65+",NA,2022.2
"TuolumneCounty",15082,2022-09-30,627,12058,12685,2397,FALSE,804,"NA","65+",NA,2022.3
"TuolumneCounty",15082,2022-12-31,694,12058,12752,2330,FALSE,4329,"NA","65+",NA,2022.4
"TuolumneCounty",15082,2023-03-31,704,12060,12764,2318,FALSE,4645,"NA","65+",NA,2023.1
"TuolumneCounty",15082,2023-06-30,707,12060,12767,2315,FALSE,5072,"NA","65+",NA,2023.2
"TuolumneCounty",15082,2023-08-26,709,12060,12769,2313,FALSE,5219,"NA","65+",NA,2023.3
"TuolumneCounty",18149,2022-03-31,879,8105,8984,9165,FALSE,4,"NA","18-49",NA,2022.1
"TuolumneCounty",18149,2022-06-30,899,8172,9071,9078,FALSE,4,"NA","18-49",NA,2022.2
"TuolumneCounty",18149,2022-09-30,905,8232,9137,9012,FALSE,184,"NA","18-49",NA,2022.3
"TuolumneCounty",18149,2022-12-31,953,8256,9209,8940,FALSE,970,"NA","18-49",NA,2022.4
"TuolumneCounty",18149,2023-03-31,958,8268,9226,8923,FALSE,1114,"NA","18-49",NA,2023.1
"TuolumneCounty",18149,2023-06-30,971,8270,9241,8908,FALSE,1168,"NA","18-49",NA,2023.2
"TuolumneCounty",18149,2023-08-26,974,8270,9244,8905,FALSE,1196,"NA","18-49",NA,2023.3
"VenturaCounty",45420,2022-03-31,10,11,21,45399,FALSE,0,"NA","0-17",NA,2022.1
"VenturaCounty",45420,2022-06-30,611,13,624,44796,FALSE,0,"NA","0-17",NA,2022.2
"VenturaCounty",45420,2022-09-30,1809,1079,2888,42532,FALSE,0,"NA","0-17",NA,2022.3
"VenturaCounty",45420,2022-12-31,1805,1875,3680,41740,FALSE,62,"NA","0-17",NA,2022.4
"VenturaCounty",45420,2023-03-31,1832,2157,3989,41431,FALSE,339,"NA","0-17",NA,2023.1
"VenturaCounty",45420,2023-06-30,1871,2250,4121,41299,FALSE,477,"NA","0-17",NA,2023.2
"VenturaCounty",45420,2023-08-26,1902,2289,4191,41229,FALSE,537,"NA","0-17",NA,2023.3
"VenturaCounty",68545,2022-03-31,3630,45588,49229,19316,FALSE,3,"NA","0-17",NA,2022.1
"VenturaCounty",68545,2022-06-30,3546,46358,49915,18630,FALSE,5,"NA","0-17",NA,2022.2
"VenturaCounty",68545,2022-09-30,3612,46867,50490,18055,FALSE,820,"NA","0-17",NA,2022.3
"VenturaCounty",68545,2022-12-31,3731,46990,50732,17813,FALSE,5061,"NA","0-17",NA,2022.4
"VenturaCounty",68545,2023-03-31,3769,47057,50837,17708,FALSE,6017,"NA","0-17",NA,2023.1
"VenturaCounty",68545,2023-06-30,3832,47075,50918,17627,FALSE,6466,"NA","0-17",NA,2023.2
"VenturaCounty",68545,2023-08-26,3862,47075,50948,17597,FALSE,6649,"NA","0-17",NA,2023.3
"VenturaCounty",72023,2022-03-31,3179,21417,24596,47427,FALSE,9,"NA","0-17",NA,2022.1
"VenturaCounty",72023,2022-06-30,3019,23147,26166,45857,FALSE,10,"NA","0-17",NA,2022.2
"VenturaCounty",72023,2022-09-30,3189,24312,27501,44522,FALSE,15,"NA","0-17",NA,2022.3
"VenturaCounty",72023,2022-12-31,3375,24639,28014,44009,FALSE,2828,"NA","0-17",NA,2022.4
"VenturaCounty",72023,2023-03-31,3405,24808,28213,43810,FALSE,3555,"NA","0-17",NA,2023.1
"VenturaCounty",72023,2023-06-30,3458,24826,28284,43739,FALSE,3845,"NA","0-17",NA,2023.2
"VenturaCounty",72023,2023-08-26,3497,24826,28323,43700,FALSE,3997,"NA","0-17",NA,2023.3
"VenturaCounty",148209,2022-03-31,8791,136419,145210,2999,FALSE,2,"NA","65+",NA,2022.1
"VenturaCounty",148209,2022-06-30,8601,137816,146417,1792,FALSE,5,"NA","65+",NA,2022.2
"VenturaCounty",148209,2022-09-30,8997,138178,147175,1034,FALSE,12817,"NA","65+",NA,2022.3
"VenturaCounty",148209,2022-12-31,10002,138225,148227,0,FALSE,50888,"NA","65+",NA,2022.4
"VenturaCounty",148209,2023-03-31,10235,138241,148476,0,FALSE,56439,"NA","65+",NA,2023.1
"VenturaCounty",148209,2023-06-30,10399,138246,148645,0,FALSE,66337,"NA","65+",NA,2023.2
"VenturaCounty",148209,2023-08-26,10454,138246,148700,0,FALSE,68716,"NA","65+",NA,2023.3
"VenturaCounty",169053,2022-03-31,8979,140757,149736,19317,FALSE,4,"NA","50-64",NA,2022.1
"VenturaCounty",169053,2022-06-30,8880,141802,150682,18371,FALSE,10,"NA","50-64",NA,2022.2
"VenturaCounty",169053,2022-09-30,9075,142264,151339,17714,FALSE,8045,"NA","50-64",NA,2022.3
"VenturaCounty",169053,2022-12-31,9865,142338,152203,16850,FALSE,36545,"NA","50-64",NA,2022.4
"VenturaCounty",169053,2023-03-31,10054,142371,152425,16628,FALSE,41451,"NA","50-64",NA,2023.1
"VenturaCounty",169053,2023-06-30,10154,142376,152530,16523,FALSE,43231,"NA","50-64",NA,2023.2
"VenturaCounty",169053,2023-08-26,10191,142376,152567,16486,FALSE,44064,"NA","50-64",NA,2023.3
"VenturaCounty",346804,2022-03-31,24094,267096,291194,55610,FALSE,16,"NA","18-49",NA,2022.1
"VenturaCounty",346804,2022-06-30,24546,269099,293649,53155,FALSE,18,"NA","18-49",NA,2022.2
"VenturaCounty",346804,2022-09-30,25210,270357,295571,51233,FALSE,8174,"NA","18-49",NA,2022.3
"VenturaCounty",346804,2022-12-31,26664,270770,297438,49366,FALSE,36017,"NA","18-49",NA,2022.4
"VenturaCounty",346804,2023-03-31,27085,271002,298091,48713,FALSE,42014,"NA","18-49",NA,2023.1
"VenturaCounty",346804,2023-06-30,27369,271035,298408,48396,FALSE,44111,"NA","18-49",NA,2023.2
"VenturaCounty",346804,2023-08-26,27513,271043,298560,48244,FALSE,45121,"NA","18-49",NA,2023.3
"YoloCounty",11085,2022-03-31,2,2,4,11081,FALSE,0,"NA","0-17",NA,2022.1
"YoloCounty",11085,2022-06-30,358,3,361,10724,FALSE,0,"NA","0-17",NA,2022.2
"YoloCounty",11085,2022-09-30,757,772,1529,9556,FALSE,0,"NA","0-17",NA,2022.3
"YoloCounty",11085,2022-12-31,672,1178,1850,9235,FALSE,91,"NA","0-17",NA,2022.4
"YoloCounty",11085,2023-03-31,657,1326,1983,9102,FALSE,284,"NA","0-17",NA,2023.1
"YoloCounty",11085,2023-06-30,668,1368,2036,9049,FALSE,361,"NA","0-17",NA,2023.2
"YoloCounty",11085,2023-08-26,690,1376,2066,9019,FALSE,382,"NA","0-17",NA,2023.3
"YoloCounty",19904,2022-03-31,792,11200,11998,7906,FALSE,2,"NA","0-17",NA,2022.1
"YoloCounty",19904,2022-06-30,773,11353,12132,7772,FALSE,2,"NA","0-17",NA,2022.2
"YoloCounty",19904,2022-09-30,798,11456,12260,7644,FALSE,484,"NA","0-17",NA,2022.3
"YoloCounty",19904,2022-12-31,831,11475,12312,7592,FALSE,2349,"NA","0-17",NA,2022.4
"YoloCounty",19904,2023-03-31,842,11483,12331,7573,FALSE,2597,"NA","0-17",NA,2023.1
"YoloCounty",19904,2023-06-30,851,11487,12344,7560,FALSE,2695,"NA","0-17",NA,2023.2
"YoloCounty",19904,2023-08-26,857,11487,12350,7554,FALSE,2739,"NA","0-17",NA,2023.3
"YoloCounty",20046,2022-03-31,675,7433,8108,11938,FALSE,0,"NA","0-17",NA,2022.1
"YoloCounty",20046,2022-06-30,684,7870,8554,11492,FALSE,1,"NA","0-17",NA,2022.2
"YoloCounty",20046,2022-09-30,719,8228,8947,11099,FALSE,1,"NA","0-17",NA,2022.3
"YoloCounty",20046,2022-12-31,738,8325,9063,10983,FALSE,1701,"NA","0-17",NA,2022.4
"YoloCounty",20046,2023-03-31,736,8383,9119,10927,FALSE,1952,"NA","0-17",NA,2023.1
"YoloCounty",20046,2023-06-30,757,8388,9145,10901,FALSE,2054,"NA","0-17",NA,2023.2
"YoloCounty",20046,2023-08-26,773,8388,9161,10885,FALSE,2110,"NA","0-17",NA,2023.3
"YoloCounty",30639,2022-03-31,1398,29615,31013,0,FALSE,0,"NA","65+",NA,2022.1
"YoloCounty",30639,2022-06-30,1380,29855,31235,0,FALSE,0,"NA","65+",NA,2022.2
"YoloCounty",30639,2022-09-30,1471,29930,31401,0,FALSE,2725,"NA","65+",NA,2022.3
"YoloCounty",30639,2022-12-31,1737,29938,31675,0,FALSE,12489,"NA","65+",NA,2022.4
"YoloCounty",30639,2023-03-31,1793,29946,31739,0,FALSE,13582,"NA","65+",NA,2023.1
